"","region","codigo_comuna","comuna","poblacion","semana","oportunidad_comuna","dia","oportunidad_region","oportunidad_pais"
"1759","Metropolitana",13125,"Quilicura",254694,23,0.3,2020-06-04,0.25,0.3
"1760","Metropolitana",13125,"Quilicura",254694,24,0.22,2020-06-11,0.2,0.26
"1761","Metropolitana",13126,"Quinta Normal",136368,17,0.91,2020-04-23,0.73,0.72
"1762","Metropolitana",13126,"Quinta Normal",136368,18,0.7,2020-04-30,0.72,0.71
"1763","Metropolitana",13126,"Quinta Normal",136368,19,0.37,2020-05-07,0.63,0.63
"1764","Metropolitana",13126,"Quinta Normal",136368,20,0.33,2020-05-14,0.46,0.49
"1765","Metropolitana",13126,"Quinta Normal",136368,21,0.22,2020-05-21,0.34,0.37
"1766","Metropolitana",13126,"Quinta Normal",136368,22,0.11,2020-05-28,0.25,0.29
"1767","Metropolitana",13126,"Quinta Normal",136368,23,0.25,2020-06-04,0.25,0.3
"1768","Metropolitana",13126,"Quinta Normal",136368,24,0.1,2020-06-11,0.2,0.26
"1769","Metropolitana",13127,"Recoleta",190075,17,0.83,2020-04-23,0.73,0.72
"1770","Metropolitana",13127,"Recoleta",190075,18,0.64,2020-04-30,0.72,0.71
"1771","Metropolitana",13127,"Recoleta",190075,19,0.69,2020-05-07,0.63,0.63
"1772","Metropolitana",13127,"Recoleta",190075,20,0.36,2020-05-14,0.46,0.49
"1773","Metropolitana",13127,"Recoleta",190075,21,0.23,2020-05-21,0.34,0.37
"1774","Metropolitana",13127,"Recoleta",190075,22,0.22,2020-05-28,0.25,0.29
"1775","Metropolitana",13127,"Recoleta",190075,23,0.27,2020-06-04,0.25,0.3
"1776","Metropolitana",13127,"Recoleta",190075,24,0.22,2020-06-11,0.2,0.26
"1777","Metropolitana",13128,"Renca",160847,17,0.71,2020-04-23,0.73,0.72
"1778","Metropolitana",13128,"Renca",160847,18,0.56,2020-04-30,0.72,0.71
"1779","Metropolitana",13128,"Renca",160847,19,0.41,2020-05-07,0.63,0.63
"1780","Metropolitana",13128,"Renca",160847,20,0.27,2020-05-14,0.46,0.49
"1781","Metropolitana",13128,"Renca",160847,21,0.27,2020-05-21,0.34,0.37
"1782","Metropolitana",13128,"Renca",160847,22,0.12,2020-05-28,0.25,0.29
"1783","Metropolitana",13128,"Renca",160847,23,0.17,2020-06-04,0.25,0.3
"1784","Metropolitana",13128,"Renca",160847,24,0.08,2020-06-11,0.2,0.26
"1785","Metropolitana",13129,"San Joaquin",103485,17,0.87,2020-04-23,0.73,0.72
"1786","Metropolitana",13129,"San Joaquin",103485,18,0.77,2020-04-30,0.72,0.71
"1787","Metropolitana",13129,"San Joaquin",103485,19,0.66,2020-05-07,0.63,0.63
"1788","Metropolitana",13129,"San Joaquin",103485,20,0.49,2020-05-14,0.46,0.49
"1789","Metropolitana",13129,"San Joaquin",103485,21,0.41,2020-05-21,0.34,0.37
"1790","Metropolitana",13129,"San Joaquin",103485,22,0.23,2020-05-28,0.25,0.29
"1791","Metropolitana",13129,"San Joaquin",103485,23,0.34,2020-06-04,0.25,0.3
"1792","Metropolitana",13129,"San Joaquin",103485,24,0.43,2020-06-11,0.2,0.26
"1793","Metropolitana",13130,"San Miguel",133059,17,0.86,2020-04-23,0.73,0.72
"1794","Metropolitana",13130,"San Miguel",133059,18,0.76,2020-04-30,0.72,0.71
"1795","Metropolitana",13130,"San Miguel",133059,19,0.71,2020-05-07,0.63,0.63
"1796","Metropolitana",13130,"San Miguel",133059,20,0.39,2020-05-14,0.46,0.49
"1797","Metropolitana",13130,"San Miguel",133059,21,0.37,2020-05-21,0.34,0.37
"1798","Metropolitana",13130,"San Miguel",133059,22,0.34,2020-05-28,0.25,0.29
"1799","Metropolitana",13130,"San Miguel",133059,23,0.32,2020-06-04,0.25,0.3
"1800","Metropolitana",13130,"San Miguel",133059,24,0.29,2020-06-11,0.2,0.26
"1801","Metropolitana",13131,"San Ramon",86510,17,0.67,2020-04-23,0.73,0.72
"1802","Metropolitana",13131,"San Ramon",86510,18,0.7,2020-04-30,0.72,0.71
"1803","Metropolitana",13131,"San Ramon",86510,19,0.72,2020-05-07,0.63,0.63
"1804","Metropolitana",13131,"San Ramon",86510,20,0.54,2020-05-14,0.46,0.49
"1805","Metropolitana",13131,"San Ramon",86510,21,0.35,2020-05-21,0.34,0.37
"1806","Metropolitana",13131,"San Ramon",86510,22,0.28,2020-05-28,0.25,0.29
"1807","Metropolitana",13131,"San Ramon",86510,23,0.19,2020-06-04,0.25,0.3
"1808","Metropolitana",13131,"San Ramon",86510,24,0.1,2020-06-11,0.2,0.26
"1809","Metropolitana",13132,"Vitacura",96774,17,1,2020-04-23,0.73,0.72
"1810","Metropolitana",13132,"Vitacura",96774,18,0.92,2020-04-30,0.72,0.71
"1811","Metropolitana",13132,"Vitacura",96774,19,0.92,2020-05-07,0.63,0.63
"1812","Metropolitana",13132,"Vitacura",96774,20,0.78,2020-05-14,0.46,0.49
"1813","Metropolitana",13132,"Vitacura",96774,21,0.61,2020-05-21,0.34,0.37
"1814","Metropolitana",13132,"Vitacura",96774,22,0.53,2020-05-28,0.25,0.29
"1815","Metropolitana",13132,"Vitacura",96774,23,0.38,2020-06-04,0.25,0.3
"1816","Metropolitana",13132,"Vitacura",96774,24,0.43,2020-06-11,0.2,0.26
"1817","Metropolitana",13201,"Puente Alto",645909,17,0.72,2020-04-23,0.73,0.72
"1818","Metropolitana",13201,"Puente Alto",645909,18,0.73,2020-04-30,0.72,0.71
"1819","Metropolitana",13201,"Puente Alto",645909,19,0.59,2020-05-07,0.63,0.63
"1820","Metropolitana",13201,"Puente Alto",645909,20,0.46,2020-05-14,0.46,0.49
"1821","Metropolitana",13201,"Puente Alto",645909,21,0.31,2020-05-21,0.34,0.37
"1822","Metropolitana",13201,"Puente Alto",645909,22,0.24,2020-05-28,0.25,0.29
"1823","Metropolitana",13201,"Puente Alto",645909,23,0.2,2020-06-04,0.25,0.3
"1824","Metropolitana",13201,"Puente Alto",645909,24,0.2,2020-06-11,0.2,0.26
"1825","Metropolitana",13202,"Pirque",30433,17,1,2020-04-23,0.73,0.72
"1826","Metropolitana",13202,"Pirque",30433,18,1,2020-04-30,0.72,0.71
"1827","Metropolitana",13202,"Pirque",30433,19,0.71,2020-05-07,0.63,0.63
"1828","Metropolitana",13202,"Pirque",30433,20,0.6,2020-05-14,0.46,0.49
"1829","Metropolitana",13202,"Pirque",30433,21,0.52,2020-05-21,0.34,0.37
"1830","Metropolitana",13202,"Pirque",30433,22,0.36,2020-05-28,0.25,0.29
"1831","Metropolitana",13202,"Pirque",30433,23,0.11,2020-06-04,0.25,0.3
"1832","Metropolitana",13202,"Pirque",30433,24,0.29,2020-06-11,0.2,0.26
"1833","Metropolitana",13203,"San Jose de Maipo",18644,17,1,2020-04-23,0.73,0.72
"1834","Metropolitana",13203,"San Jose de Maipo",18644,18,1,2020-04-30,0.72,0.71
"1835","Metropolitana",13203,"San Jose de Maipo",18644,19,1,2020-05-07,0.63,0.63
"1836","Metropolitana",13203,"San Jose de Maipo",18644,20,0.75,2020-05-14,0.46,0.49
"1837","Metropolitana",13203,"San Jose de Maipo",18644,21,0.54,2020-05-21,0.34,0.37
"1838","Metropolitana",13203,"San Jose de Maipo",18644,22,0.44,2020-05-28,0.25,0.29
"1839","Metropolitana",13203,"San Jose de Maipo",18644,23,0.27,2020-06-04,0.25,0.3
"1840","Metropolitana",13203,"San Jose de Maipo",18644,24,0.35,2020-06-11,0.2,0.26
"1841","Metropolitana",13301,"Colina",180353,17,0.88,2020-04-23,0.73,0.72
"1842","Metropolitana",13301,"Colina",180353,18,0.65,2020-04-30,0.72,0.71
"1843","Metropolitana",13301,"Colina",180353,19,0.81,2020-05-07,0.63,0.63
"1844","Metropolitana",13301,"Colina",180353,20,0.59,2020-05-14,0.46,0.49
"1845","Metropolitana",13301,"Colina",180353,21,0.39,2020-05-21,0.34,0.37
"1846","Metropolitana",13301,"Colina",180353,22,0.33,2020-05-28,0.25,0.29
"1847","Metropolitana",13301,"Colina",180353,23,0.3,2020-06-04,0.25,0.3
"1848","Metropolitana",13301,"Colina",180353,24,0.28,2020-06-11,0.2,0.26
"1849","Metropolitana",13302,"Lampa",126898,17,0.8,2020-04-23,0.73,0.72
"1850","Metropolitana",13302,"Lampa",126898,18,0.67,2020-04-30,0.72,0.71
"1851","Metropolitana",13302,"Lampa",126898,19,0.64,2020-05-07,0.63,0.63
"1852","Metropolitana",13302,"Lampa",126898,20,0.46,2020-05-14,0.46,0.49
"1853","Metropolitana",13302,"Lampa",126898,21,0.25,2020-05-21,0.34,0.37
"1854","Metropolitana",13302,"Lampa",126898,22,0.21,2020-05-28,0.25,0.29
"1855","Metropolitana",13302,"Lampa",126898,23,0.25,2020-06-04,0.25,0.3
"1856","Metropolitana",13302,"Lampa",126898,24,0.28,2020-06-11,0.2,0.26
"1857","Metropolitana",13303,"Tiltil",21477,17,NA,2020-04-23,0.73,0.72
"1858","Metropolitana",13303,"Tiltil",21477,18,0.67,2020-04-30,0.72,0.71
"1859","Metropolitana",13303,"Tiltil",21477,19,1,2020-05-07,0.63,0.63
"1860","Metropolitana",13303,"Tiltil",21477,20,0.67,2020-05-14,0.46,0.49
"1861","Metropolitana",13303,"Tiltil",21477,21,0.21,2020-05-21,0.34,0.37
"1862","Metropolitana",13303,"Tiltil",21477,22,0.22,2020-05-28,0.25,0.29
"1863","Metropolitana",13303,"Tiltil",21477,23,0.67,2020-06-04,0.25,0.3
"1864","Metropolitana",13303,"Tiltil",21477,24,0.1,2020-06-11,0.2,0.26
"1865","Metropolitana",13401,"San Bernardo",334836,17,0.69,2020-04-23,0.73,0.72
"1866","Metropolitana",13401,"San Bernardo",334836,18,0.81,2020-04-30,0.72,0.71
"1867","Metropolitana",13401,"San Bernardo",334836,19,0.6,2020-05-07,0.63,0.63
"1868","Metropolitana",13401,"San Bernardo",334836,20,0.38,2020-05-14,0.46,0.49
"1869","Metropolitana",13401,"San Bernardo",334836,21,0.46,2020-05-21,0.34,0.37
"1870","Metropolitana",13401,"San Bernardo",334836,22,0.28,2020-05-28,0.25,0.29
"1871","Metropolitana",13401,"San Bernardo",334836,23,0.27,2020-06-04,0.25,0.3
"1872","Metropolitana",13401,"San Bernardo",334836,24,0.18,2020-06-11,0.2,0.26
"1873","Metropolitana",13402,"Buin",109641,17,0.86,2020-04-23,0.73,0.72
"1874","Metropolitana",13402,"Buin",109641,18,1,2020-04-30,0.72,0.71
"1875","Metropolitana",13402,"Buin",109641,19,0.66,2020-05-07,0.63,0.63
"1876","Metropolitana",13402,"Buin",109641,20,0.57,2020-05-14,0.46,0.49
"1877","Metropolitana",13402,"Buin",109641,21,0.39,2020-05-21,0.34,0.37
"1878","Metropolitana",13402,"Buin",109641,22,0.25,2020-05-28,0.25,0.29
"1879","Metropolitana",13402,"Buin",109641,23,0.23,2020-06-04,0.25,0.3
"1880","Metropolitana",13402,"Buin",109641,24,0.26,2020-06-11,0.2,0.26
"1881","Metropolitana",13403,"Calera de Tango",28525,17,NA,2020-04-23,0.73,0.72
"1882","Metropolitana",13403,"Calera de Tango",28525,18,NA,2020-04-30,0.72,0.71
"1883","Metropolitana",13403,"Calera de Tango",28525,19,1,2020-05-07,0.63,0.63
"1884","Metropolitana",13403,"Calera de Tango",28525,20,0.33,2020-05-14,0.46,0.49
"1885","Metropolitana",13403,"Calera de Tango",28525,21,0.69,2020-05-21,0.34,0.37
"1886","Metropolitana",13403,"Calera de Tango",28525,22,0.5,2020-05-28,0.25,0.29
"1887","Metropolitana",13403,"Calera de Tango",28525,23,0.3,2020-06-04,0.25,0.3
"1888","Metropolitana",13403,"Calera de Tango",28525,24,0.14,2020-06-11,0.2,0.26
"1889","Metropolitana",13404,"Paine",82766,17,1,2020-04-23,0.73,0.72
"1890","Metropolitana",13404,"Paine",82766,18,1,2020-04-30,0.72,0.71
"1891","Metropolitana",13404,"Paine",82766,19,0.78,2020-05-07,0.63,0.63
"1892","Metropolitana",13404,"Paine",82766,20,0.44,2020-05-14,0.46,0.49
"1893","Metropolitana",13404,"Paine",82766,21,0.57,2020-05-21,0.34,0.37
"1894","Metropolitana",13404,"Paine",82766,22,0.17,2020-05-28,0.25,0.29
"1895","Metropolitana",13404,"Paine",82766,23,0.4,2020-06-04,0.25,0.3
"1896","Metropolitana",13404,"Paine",82766,24,0.39,2020-06-11,0.2,0.26
"1897","Metropolitana",13501,"Melipilla",141612,17,0.75,2020-04-23,0.73,0.72
"1898","Metropolitana",13501,"Melipilla",141612,18,0.69,2020-04-30,0.72,0.71
"1899","Metropolitana",13501,"Melipilla",141612,19,0.59,2020-05-07,0.63,0.63
"1900","Metropolitana",13501,"Melipilla",141612,20,0.45,2020-05-14,0.46,0.49
"1901","Metropolitana",13501,"Melipilla",141612,21,0.7,2020-05-21,0.34,0.37
"1902","Metropolitana",13501,"Melipilla",141612,22,0.48,2020-05-28,0.25,0.29
"1903","Metropolitana",13501,"Melipilla",141612,23,0.47,2020-06-04,0.25,0.3
"1904","Metropolitana",13501,"Melipilla",141612,24,0.2,2020-06-11,0.2,0.26
"1905","Metropolitana",13502,"Alhue",7405,17,NA,2020-04-23,0.73,0.72
"1906","Metropolitana",13502,"Alhue",7405,18,NA,2020-04-30,0.72,0.71
"1907","Metropolitana",13502,"Alhue",7405,19,NA,2020-05-07,0.63,0.63
"1908","Metropolitana",13502,"Alhue",7405,20,NA,2020-05-14,0.46,0.49
"1909","Metropolitana",13502,"Alhue",7405,21,1,2020-05-21,0.34,0.37
"1910","Metropolitana",13502,"Alhue",7405,22,0,2020-05-28,0.25,0.29
"1911","Metropolitana",13502,"Alhue",7405,23,0.33,2020-06-04,0.25,0.3
"1912","Metropolitana",13502,"Alhue",7405,24,0.17,2020-06-11,0.2,0.26
"1913","Metropolitana",13503,"Curacavi",36430,17,NA,2020-04-23,0.73,0.72
"1914","Metropolitana",13503,"Curacavi",36430,18,0.75,2020-04-30,0.72,0.71
"1915","Metropolitana",13503,"Curacavi",36430,19,0.6,2020-05-07,0.63,0.63
"1916","Metropolitana",13503,"Curacavi",36430,20,0.67,2020-05-14,0.46,0.49
"1917","Metropolitana",13503,"Curacavi",36430,21,0.52,2020-05-21,0.34,0.37
"1918","Metropolitana",13503,"Curacavi",36430,22,0.55,2020-05-28,0.25,0.29
"1919","Metropolitana",13503,"Curacavi",36430,23,0.67,2020-06-04,0.25,0.3
"1920","Metropolitana",13503,"Curacavi",36430,24,0.55,2020-06-11,0.2,0.26
"1921","Metropolitana",13504,"Maria Pinto",14926,17,NA,2020-04-23,0.73,0.72
"1922","Metropolitana",13504,"Maria Pinto",14926,18,NA,2020-04-30,0.72,0.71
"1923","Metropolitana",13504,"Maria Pinto",14926,19,NA,2020-05-07,0.63,0.63
"1924","Metropolitana",13504,"Maria Pinto",14926,20,0,2020-05-14,0.46,0.49
"1925","Metropolitana",13504,"Maria Pinto",14926,21,0.25,2020-05-21,0.34,0.37
"1926","Metropolitana",13504,"Maria Pinto",14926,22,0.09,2020-05-28,0.25,0.29
"1927","Metropolitana",13504,"Maria Pinto",14926,23,0,2020-06-04,0.25,0.3
"1928","Metropolitana",13504,"Maria Pinto",14926,24,0.12,2020-06-11,0.2,0.26
"1929","Metropolitana",13505,"San Pedro",11953,17,NA,2020-04-23,0.73,0.72
"1930","Metropolitana",13505,"San Pedro",11953,18,0.5,2020-04-30,0.72,0.71
"1931","Metropolitana",13505,"San Pedro",11953,19,0,2020-05-07,0.63,0.63
"1932","Metropolitana",13505,"San Pedro",11953,20,0,2020-05-14,0.46,0.49
"1933","Metropolitana",13505,"San Pedro",11953,21,0,2020-05-21,0.34,0.37
"1934","Metropolitana",13505,"San Pedro",11953,22,0,2020-05-28,0.25,0.29
"1935","Metropolitana",13505,"San Pedro",11953,23,0.2,2020-06-04,0.25,0.3
"1936","Metropolitana",13505,"San Pedro",11953,24,0,2020-06-11,0.2,0.26
"1937","Metropolitana",13601,"Talagante",81838,17,0.67,2020-04-23,0.73,0.72
"1938","Metropolitana",13601,"Talagante",81838,18,0.8,2020-04-30,0.72,0.71
"1939","Metropolitana",13601,"Talagante",81838,19,0.45,2020-05-07,0.63,0.63
"1940","Metropolitana",13601,"Talagante",81838,20,0.41,2020-05-14,0.46,0.49
"1941","Metropolitana",13601,"Talagante",81838,21,0.61,2020-05-21,0.34,0.37
"1942","Metropolitana",13601,"Talagante",81838,22,0.31,2020-05-28,0.25,0.29
"1943","Metropolitana",13601,"Talagante",81838,23,0.44,2020-06-04,0.25,0.3
"1944","Metropolitana",13601,"Talagante",81838,24,0.15,2020-06-11,0.2,0.26
"1945","Metropolitana",13602,"El Monte",40014,17,1,2020-04-23,0.73,0.72
"1946","Metropolitana",13602,"El Monte",40014,18,NA,2020-04-30,0.72,0.71
"1947","Metropolitana",13602,"El Monte",40014,19,0,2020-05-07,0.63,0.63
"1948","Metropolitana",13602,"El Monte",40014,20,0.24,2020-05-14,0.46,0.49
"1949","Metropolitana",13602,"El Monte",40014,21,0.64,2020-05-21,0.34,0.37
"1950","Metropolitana",13602,"El Monte",40014,22,0.09,2020-05-28,0.25,0.29
"1951","Metropolitana",13602,"El Monte",40014,23,0.27,2020-06-04,0.25,0.3
"1952","Metropolitana",13602,"El Monte",40014,24,0.12,2020-06-11,0.2,0.26
"1953","Metropolitana",13603,"Isla de Maipo",40171,17,1,2020-04-23,0.73,0.72
"1954","Metropolitana",13603,"Isla de Maipo",40171,18,1,2020-04-30,0.72,0.71
"1955","Metropolitana",13603,"Isla de Maipo",40171,19,0.33,2020-05-07,0.63,0.63
"1956","Metropolitana",13603,"Isla de Maipo",40171,20,0.5,2020-05-14,0.46,0.49
"1957","Metropolitana",13603,"Isla de Maipo",40171,21,0.4,2020-05-21,0.34,0.37
"1958","Metropolitana",13603,"Isla de Maipo",40171,22,0.17,2020-05-28,0.25,0.29
"1959","Metropolitana",13603,"Isla de Maipo",40171,23,0.24,2020-06-04,0.25,0.3
"1960","Metropolitana",13603,"Isla de Maipo",40171,24,0.12,2020-06-11,0.2,0.26
"1961","Metropolitana",13604,"Padre Hurtado",74188,17,0.8,2020-04-23,0.73,0.72
"1962","Metropolitana",13604,"Padre Hurtado",74188,18,0.82,2020-04-30,0.72,0.71
"1963","Metropolitana",13604,"Padre Hurtado",74188,19,0.41,2020-05-07,0.63,0.63
"1964","Metropolitana",13604,"Padre Hurtado",74188,20,0.5,2020-05-14,0.46,0.49
"1965","Metropolitana",13604,"Padre Hurtado",74188,21,0.49,2020-05-21,0.34,0.37
"1966","Metropolitana",13604,"Padre Hurtado",74188,22,0.13,2020-05-28,0.25,0.29
"1967","Metropolitana",13604,"Padre Hurtado",74188,23,0.2,2020-06-04,0.25,0.3
"1968","Metropolitana",13604,"Padre Hurtado",74188,24,0.14,2020-06-11,0.2,0.26
"1969","Metropolitana",13605,"Penaflor",101058,17,1,2020-04-23,0.73,0.72
"1970","Metropolitana",13605,"Penaflor",101058,18,0.67,2020-04-30,0.72,0.71
"1971","Metropolitana",13605,"Penaflor",101058,19,0.53,2020-05-07,0.63,0.63
"1972","Metropolitana",13605,"Penaflor",101058,20,0.28,2020-05-14,0.46,0.49
"1973","Metropolitana",13605,"Penaflor",101058,21,0.4,2020-05-21,0.34,0.37
"1974","Metropolitana",13605,"Penaflor",101058,22,0.16,2020-05-28,0.25,0.29
"1975","Metropolitana",13605,"Penaflor",101058,23,0.21,2020-06-04,0.25,0.3
"1976","Metropolitana",13605,"Penaflor",101058,24,0.06,2020-06-11,0.2,0.26
"1977","Ñuble",16101,"Chillan",198624,17,NA,2020-04-23,0.56,0.72
"1978","Ñuble",16101,"Chillan",198624,18,NA,2020-04-30,0.71,0.71
"1979","Ñuble",16101,"Chillan",198624,19,0.91,2020-05-07,0.93,0.63
"1980","Ñuble",16101,"Chillan",198624,20,0.78,2020-05-14,0.81,0.49
"1981","Ñuble",16101,"Chillan",198624,21,0.8,2020-05-21,0.76,0.37
"1982","Ñuble",16101,"Chillan",198624,22,0.79,2020-05-28,0.77,0.29
"1983","Ñuble",16101,"Chillan",198624,23,0.83,2020-06-04,0.79,0.3
"1984","Ñuble",16101,"Chillan",198624,24,0.85,2020-06-11,0.83,0.26
"1985","Ñuble",16102,"Bulnes",22607,17,0,2020-04-23,0.56,0.72
"1986","Ñuble",16102,"Bulnes",22607,18,0.5,2020-04-30,0.71,0.71
"1987","Ñuble",16102,"Bulnes",22607,19,1,2020-05-07,0.93,0.63
"1988","Ñuble",16102,"Bulnes",22607,20,0.75,2020-05-14,0.81,0.49
"1989","Ñuble",16102,"Bulnes",22607,21,0.77,2020-05-21,0.76,0.37
"1990","Ñuble",16102,"Bulnes",22607,22,0.56,2020-05-28,0.77,0.29
"1991","Ñuble",16102,"Bulnes",22607,23,0.88,2020-06-04,0.79,0.3
"1992","Ñuble",16102,"Bulnes",22607,24,0.75,2020-06-11,0.83,0.26
"1993","Ñuble",16103,"Chillan Viejo",33827,17,0,2020-04-23,0.56,0.72
"1994","Ñuble",16103,"Chillan Viejo",33827,18,NA,2020-04-30,0.71,0.71
"1995","Ñuble",16103,"Chillan Viejo",33827,19,1,2020-05-07,0.93,0.63
"1996","Ñuble",16103,"Chillan Viejo",33827,20,1,2020-05-14,0.81,0.49
"1997","Ñuble",16103,"Chillan Viejo",33827,21,0.63,2020-05-21,0.76,0.37
"1998","Ñuble",16103,"Chillan Viejo",33827,22,1,2020-05-28,0.77,0.29
"1999","Ñuble",16103,"Chillan Viejo",33827,23,0.88,2020-06-04,0.79,0.3
"2000","Ñuble",16103,"Chillan Viejo",33827,24,0.75,2020-06-11,0.83,0.26
"2001","Ñuble",16104,"El Carmen",12334,17,NA,2020-04-23,0.56,0.72
"2002","Ñuble",16104,"El Carmen",12334,18,NA,2020-04-30,0.71,0.71
"2003","Ñuble",16104,"El Carmen",12334,19,1,2020-05-07,0.93,0.63
"2004","Ñuble",16104,"El Carmen",12334,20,1,2020-05-14,0.81,0.49
"2005","Ñuble",16104,"El Carmen",12334,21,1,2020-05-21,0.76,0.37
"2006","Ñuble",16104,"El Carmen",12334,22,1,2020-05-28,0.77,0.29
"2007","Ñuble",16104,"El Carmen",12334,23,1,2020-06-04,0.79,0.3
"2008","Ñuble",16104,"El Carmen",12334,24,0.67,2020-06-11,0.83,0.26
"2009","Ñuble",16105,"Pemuco",8639,17,0,2020-04-23,0.56,0.72
"2010","Ñuble",16105,"Pemuco",8639,18,NA,2020-04-30,0.71,0.71
"2011","Ñuble",16105,"Pemuco",8639,19,1,2020-05-07,0.93,0.63
"2012","Ñuble",16105,"Pemuco",8639,20,1,2020-05-14,0.81,0.49
"2013","Ñuble",16105,"Pemuco",8639,21,NA,2020-05-21,0.76,0.37
"2014","Ñuble",16105,"Pemuco",8639,22,NA,2020-05-28,0.77,0.29
"2015","Ñuble",16105,"Pemuco",8639,23,1,2020-06-04,0.79,0.3
"2016","Ñuble",16105,"Pemuco",8639,24,1,2020-06-11,0.83,0.26
"2017","Ñuble",16106,"Pinto",11880,17,0,2020-04-23,0.56,0.72
"2018","Ñuble",16106,"Pinto",11880,18,NA,2020-04-30,0.71,0.71
"2019","Ñuble",16106,"Pinto",11880,19,NA,2020-05-07,0.93,0.63
"2020","Ñuble",16106,"Pinto",11880,20,1,2020-05-14,0.81,0.49
"2021","Ñuble",16106,"Pinto",11880,21,NA,2020-05-21,0.76,0.37
"2022","Ñuble",16106,"Pinto",11880,22,NA,2020-05-28,0.77,0.29
"2023","Ñuble",16106,"Pinto",11880,23,0,2020-06-04,0.79,0.3
"2024","Ñuble",16106,"Pinto",11880,24,0,2020-06-11,0.83,0.26
"2025","Ñuble",16107,"Quillon",18777,17,0.5,2020-04-23,0.56,0.72
"2026","Ñuble",16107,"Quillon",18777,18,0.5,2020-04-30,0.71,0.71
"2027","Ñuble",16107,"Quillon",18777,19,1,2020-05-07,0.93,0.63
"2028","Ñuble",16107,"Quillon",18777,20,0.83,2020-05-14,0.81,0.49
"2029","Ñuble",16107,"Quillon",18777,21,0.8,2020-05-21,0.76,0.37
"2030","Ñuble",16107,"Quillon",18777,22,1,2020-05-28,0.77,0.29
"2031","Ñuble",16107,"Quillon",18777,23,1,2020-06-04,0.79,0.3
"2032","Ñuble",16107,"Quillon",18777,24,1,2020-06-11,0.83,0.26
"2033","Ñuble",16108,"San Ignacio",16624,17,0,2020-04-23,0.56,0.72
"2034","Ñuble",16108,"San Ignacio",16624,18,0.5,2020-04-30,0.71,0.71
"2035","Ñuble",16108,"San Ignacio",16624,19,NA,2020-05-07,0.93,0.63
"2036","Ñuble",16108,"San Ignacio",16624,20,1,2020-05-14,0.81,0.49
"2037","Ñuble",16108,"San Ignacio",16624,21,1,2020-05-21,0.76,0.37
"2038","Ñuble",16108,"San Ignacio",16624,22,1,2020-05-28,0.77,0.29
"2039","Ñuble",16108,"San Ignacio",16624,23,1,2020-06-04,0.79,0.3
"2040","Ñuble",16108,"San Ignacio",16624,24,1,2020-06-11,0.83,0.26
"2041","Ñuble",16109,"Yungay",18596,17,0.5,2020-04-23,0.56,0.72
"2042","Ñuble",16109,"Yungay",18596,18,0.67,2020-04-30,0.71,0.71
"2043","Ñuble",16109,"Yungay",18596,19,NA,2020-05-07,0.93,0.63
"2044","Ñuble",16109,"Yungay",18596,20,1,2020-05-14,0.81,0.49
"2045","Ñuble",16109,"Yungay",18596,21,NA,2020-05-21,0.76,0.37
"2046","Ñuble",16109,"Yungay",18596,22,NA,2020-05-28,0.77,0.29
"2047","Ñuble",16109,"Yungay",18596,23,0.25,2020-06-04,0.79,0.3
"2048","Ñuble",16109,"Yungay",18596,24,1,2020-06-11,0.83,0.26
"2049","Ñuble",16201,"Quirihue",12192,17,NA,2020-04-23,0.56,0.72
"2050","Ñuble",16201,"Quirihue",12192,18,NA,2020-04-30,0.71,0.71
"2051","Ñuble",16201,"Quirihue",12192,19,0.75,2020-05-07,0.93,0.63
"2052","Ñuble",16201,"Quirihue",12192,20,0.5,2020-05-14,0.81,0.49
"2053","Ñuble",16201,"Quirihue",12192,21,NA,2020-05-21,0.76,0.37
"2054","Ñuble",16201,"Quirihue",12192,22,0.67,2020-05-28,0.77,0.29
"2055","Ñuble",16201,"Quirihue",12192,23,NA,2020-06-04,0.79,0.3
"2056","Ñuble",16201,"Quirihue",12192,24,NA,2020-06-11,0.83,0.26
"2057","Ñuble",16202,"Cobquecura",5275,17,NA,2020-04-23,0.56,0.72
"2058","Ñuble",16202,"Cobquecura",5275,18,NA,2020-04-30,0.71,0.71
"2059","Ñuble",16202,"Cobquecura",5275,19,NA,2020-05-07,0.93,0.63
