"","date","comuna","region","codigo_comuna","n"
"25901",2020-05-25,"Rancagua","Del Libertador General Bernardo O’Higgins",6101,9
"25902",2020-05-25,"Ranquil","Nuble",16206,0
"25903",2020-05-25,"Rauco","Maule",7305,0
"25904",2020-05-25,"Recoleta","Metropolitana",13127,70
"25905",2020-05-25,"Renaico","La Araucania",9209,1
"25906",2020-05-25,"Renca","Metropolitana",13128,27
"25907",2020-05-25,"Rengo","Del Libertador General Bernardo O’Higgins",6115,3
"25908",2020-05-25,"Requinoa","Del Libertador General Bernardo O’Higgins",6116,0
"25909",2020-05-25,"Retiro","Maule",7405,0
"25910",2020-05-25,"Rinconada","Valparaiso",5303,1
"25911",2020-05-25,"Rio Bueno","Los Rios",14204,3
"25912",2020-05-25,"Rio Claro","Maule",7108,1
"25913",2020-05-25,"Rio Hurtado","Coquimbo",4305,0
"25914",2020-05-25,"Rio Ibanez","Aysen",11402,0
"25915",2020-05-25,"Rio Negro","Los Lagos",10305,1
"25916",2020-05-25,"Rio Verde","Magallanes y la Antartica",12103,0
"25917",2020-05-25,"Romeral","Maule",7306,5
"25918",2020-05-25,"Saavedra","La Araucania",9116,1
"25919",2020-05-25,"Sagrada Familia","Maule",7307,1
"25920",2020-05-25,"Salamanca","Coquimbo",4204,1
"25921",2020-05-25,"San Antonio","Valparaiso",5601,29
"25922",2020-05-25,"San Bernardo","Metropolitana",13401,48
"25923",2020-05-25,"San Carlos","Nuble",16301,3
"25924",2020-05-25,"San Clemente","Maule",7109,2
"25925",2020-05-25,"San Esteban","Valparaiso",5304,2
"25926",2020-05-25,"San Fabian","Nuble",16304,0
"25927",2020-05-25,"San Felipe","Valparaiso",5701,1
"25928",2020-05-25,"San Fernando","Del Libertador General Bernardo O’Higgins",6301,0
"25929",2020-05-25,"San Gregorio","Magallanes y la Antartica",12104,0
"25930",2020-05-25,"San Ignacio","Nuble",16108,1
"25931",2020-05-25,"San Javier","Maule",7406,2
"25932",2020-05-25,"San Joaquin","Metropolitana",13129,31
"25933",2020-05-25,"San Jose de Maipo","Metropolitana",13203,3
"25934",2020-05-25,"San Juan de la Costa","Los Lagos",10306,1
"25935",2020-05-25,"San Miguel","Metropolitana",13130,33
"25936",2020-05-25,"San Nicolas","Nuble",16305,1
"25937",2020-05-25,"San Pablo","Los Lagos",10307,2
"25938",2020-05-25,"San Pedro","Metropolitana",13505,0
"25939",2020-05-25,"San Pedro de Atacama","Antofagasta",2203,0
"25940",2020-05-25,"San Pedro de la Paz","Biobio",8108,6
"25941",2020-05-25,"San Rafael","Maule",7110,0
"25942",2020-05-25,"San Ramon","Metropolitana",13131,49
"25943",2020-05-25,"San Rosendo","Biobio",8310,0
"25944",2020-05-25,"San Vicente","Del Libertador General Bernardo O’Higgins",6117,3
"25945",2020-05-25,"Santa Barbara","Biobio",8311,0
"25946",2020-05-25,"Santa Cruz","Del Libertador General Bernardo O’Higgins",6310,1
"25947",2020-05-25,"Santa Juana","Biobio",8109,1
"25948",2020-05-25,"Santa Maria","Valparaiso",5706,0
"25949",2020-05-25,"Santiago","Metropolitana",13101,68
"25950",2020-05-25,"Santo Domingo","Valparaiso",5606,0
"25951",2020-05-25,"Sierra Gorda","Antofagasta",2103,0
"25952",2020-05-25,"Talagante","Metropolitana",13601,7
"25953",2020-05-25,"Talca","Maule",7101,10
"25954",2020-05-25,"Talcahuano","Biobio",8110,6
"25955",2020-05-25,"Taltal","Antofagasta",2104,2
"25956",2020-05-25,"Temuco","La Araucania",9101,35
"25957",2020-05-25,"Teno","Maule",7308,2
"25958",2020-05-25,"Teodoro Schmidt","La Araucania",9117,1
"25959",2020-05-25,"Tierra Amarilla","Atacama",3103,0
"25960",2020-05-25,"Tiltil","Metropolitana",13303,2
"25961",2020-05-25,"Timaukel","Magallanes y la Antartica",12303,0
"25962",2020-05-25,"Tirua","Biobio",8207,0
"25963",2020-05-25,"Tocopilla","Antofagasta",2301,0
"25964",2020-05-25,"Tolten","La Araucania",9118,2
"25965",2020-05-25,"Tome","Biobio",8111,3
"25966",2020-05-25,"Torres del Paine","Magallanes y la Antartica",12402,0
"25967",2020-05-25,"Tortel","Aysen",11303,0
"25968",2020-05-25,"Traiguen","La Araucania",9210,1
"25969",2020-05-25,"Treguaco","Nuble",16207,1
"25970",2020-05-25,"Tucapel","Biobio",8312,0
"25971",2020-05-25,"Valdivia","Los Rios",14101,7
"25972",2020-05-25,"Vallenar","Atacama",3301,2
"25973",2020-05-25,"Valparaiso","Valparaiso",5101,31
"25974",2020-05-25,"Vichuquen","Maule",7309,0
"25975",2020-05-25,"Victoria","La Araucania",9211,5
"25976",2020-05-25,"Vicuna","Coquimbo",4106,0
"25977",2020-05-25,"Vilcun","La Araucania",9119,3
"25978",2020-05-25,"Villa Alegre","Maule",7407,1
"25979",2020-05-25,"Villa Alemana","Valparaiso",5804,13
"25980",2020-05-25,"Villarrica","La Araucania",9120,1
"25981",2020-05-25,"Vina del Mar","Valparaiso",5109,30
"25982",2020-05-25,"Vitacura","Metropolitana",13132,10
"25983",2020-05-25,"Yerbas Buenas","Maule",7408,1
"25984",2020-05-25,"Yumbel","Biobio",8313,0
"25985",2020-05-25,"Yungay","Nuble",16109,1
"25986",2020-05-25,"Zapallar","Valparaiso",5405,0
"25987",2020-05-26,"Algarrobo","Valparaiso",5602,4
"25988",2020-05-26,"Alhue","Metropolitana",13502,0
"25989",2020-05-26,"Alto Biobio","Biobio",8314,0
"25990",2020-05-26,"Alto del Carmen","Atacama",3302,0
"25991",2020-05-26,"Alto Hospicio","Tarapaca",1107,6
"25992",2020-05-26,"Ancud","Los Lagos",10202,2
"25993",2020-05-26,"Andacollo","Coquimbo",4103,0
"25994",2020-05-26,"Angol","La Araucania",9201,8
"25995",2020-05-26,"Antartica","Magallanes y la Antartica",12202,0
"25996",2020-05-26,"Antofagasta","Antofagasta",2101,22
"25997",2020-05-26,"Antuco","Biobio",8302,0
"25998",2020-05-26,"Arauco","Biobio",8202,0
"25999",2020-05-26,"Arica","Arica y Parinacota",15101,10
"26000",2020-05-26,"Aysén","Aysen",11201,1
"26001",2020-05-26,"Buin","Metropolitana",13402,9
"26002",2020-05-26,"Bulnes","Nuble",16102,3
"26003",2020-05-26,"Cabildo","Valparaiso",5402,0
"26004",2020-05-26,"Cabo de Hornos","Magallanes y la Antartica",12201,0
"26005",2020-05-26,"Cabrero","Biobio",8303,0
"26006",2020-05-26,"Calama","Antofagasta",2201,13
"26007",2020-05-26,"Calbuco","Los Lagos",10102,0
"26008",2020-05-26,"Caldera","Atacama",3102,0
"26009",2020-05-26,"Calera","Valparaiso",5502,14
"26010",2020-05-26,"Calera de Tango","Metropolitana",13403,1
"26011",2020-05-26,"Calle Larga","Valparaiso",5302,1
"26012",2020-05-26,"Camarones","Arica y Parinacota",15102,0
"26013",2020-05-26,"Camina","Tarapaca",1402,0
"26014",2020-05-26,"Canela","Coquimbo",4202,1
"26015",2020-05-26,"Canete","Biobio",8203,0
"26016",2020-05-26,"Carahue","La Araucania",9102,6
"26017",2020-05-26,"Cartagena","Valparaiso",5603,3
"26018",2020-05-26,"Casablanca","Valparaiso",5102,0
"26019",2020-05-26,"Castro","Los Lagos",10201,0
"26020",2020-05-26,"Catemu","Valparaiso",5702,0
"26021",2020-05-26,"Cauquenes","Maule",7201,6
"26022",2020-05-26,"Cerrillos","Metropolitana",13102,16
"26023",2020-05-26,"Cerro Navia","Metropolitana",13103,58
"26024",2020-05-26,"Chaiten","Los Lagos",10401,0
"26025",2020-05-26,"Chanaral","Atacama",3201,0
"26026",2020-05-26,"Chanco","Maule",7202,2
"26027",2020-05-26,"Chepica","Del Libertador General Bernardo O’Higgins",6302,1
"26028",2020-05-26,"Chiguayante","Biobio",8103,7
"26029",2020-05-26,"Chile Chico","Aysen",11401,0
"26030",2020-05-26,"Chillan","Nuble",16101,13
"26031",2020-05-26,"Chillan Viejo","Nuble",16103,1
"26032",2020-05-26,"Chimbarongo","Del Libertador General Bernardo O’Higgins",6303,1
"26033",2020-05-26,"Cholchol","La Araucania",9121,0
"26034",2020-05-26,"Chonchi","Los Lagos",10203,0
"26035",2020-05-26,"Cisnes","Aysen",11202,0
"26036",2020-05-26,"Cobquecura","Nuble",16202,0
"26037",2020-05-26,"Cochamo","Los Lagos",10103,0
"26038",2020-05-26,"Cochrane","Aysen",11301,0
"26039",2020-05-26,"Codegua","Del Libertador General Bernardo O’Higgins",6102,1
"26040",2020-05-26,"Coelemu","Nuble",16203,1
"26041",2020-05-26,"Coihueco","Nuble",16302,2
"26042",2020-05-26,"Coinco","Del Libertador General Bernardo O’Higgins",6103,0
"26043",2020-05-26,"Colbun","Maule",7402,0
"26044",2020-05-26,"Colchane","Tarapaca",1403,0
"26045",2020-05-26,"Colina","Metropolitana",13301,22
"26046",2020-05-26,"Collipulli","La Araucania",9202,3
"26047",2020-05-26,"Coltauco","Del Libertador General Bernardo O’Higgins",6104,0
"26048",2020-05-26,"Combarbala","Coquimbo",4302,0
"26049",2020-05-26,"Concepcion","Biobio",8101,8
"26050",2020-05-26,"Conchali","Metropolitana",13104,51
"26051",2020-05-26,"Concon","Valparaiso",5103,0
"26052",2020-05-26,"Constitucion","Maule",7102,5
"26053",2020-05-26,"Contulmo","Biobio",8204,0
"26054",2020-05-26,"Copiapo","Atacama",3101,1
"26055",2020-05-26,"Coquimbo","Coquimbo",4102,8
"26056",2020-05-26,"Coronel","Biobio",8102,6
"26057",2020-05-26,"Corral","Los Rios",14102,0
"26058",2020-05-26,"Coyhaique","Aysen",11101,0
"26059",2020-05-26,"Cunco","La Araucania",9103,3
"26060",2020-05-26,"Curacautin","La Araucania",9203,2
"26061",2020-05-26,"Curacavi","Metropolitana",13503,4
"26062",2020-05-26,"Curaco de Velez","Los Lagos",10204,0
"26063",2020-05-26,"Curanilahue","Biobio",8205,0
"26064",2020-05-26,"Curarrehue","La Araucania",9104,0
"26065",2020-05-26,"Curepto","Maule",7103,3
"26066",2020-05-26,"Curico","Maule",7301,9
"26067",2020-05-26,"Dalcahue","Los Lagos",10205,0
"26068",2020-05-26,"Desconocido Antofagasta","Antofagasta",0,0
"26069",2020-05-26,"Desconocido Araucania","La Araucania",0,0
"26070",2020-05-26,"Desconocido Arica y Parinacota","Arica y Parinacota",0,0
"26071",2020-05-26,"Desconocido Atacama","Atacama",0,0
"26072",2020-05-26,"Desconocido Aysen","Aysen",0,0
"26073",2020-05-26,"Desconocido Biobio","Biobio",0,0
"26074",2020-05-26,"Desconocido Coquimbo","Coquimbo",0,0
"26075",2020-05-26,"Desconocido Del Libertador General Bernardo O’Higgins",NA,0,0
"26076",2020-05-26,"Desconocido La Araucania",NA,0,0
"26077",2020-05-26,"Desconocido Los Lagos","Los Lagos",0,0
"26078",2020-05-26,"Desconocido Los Rios","Los Rios",0,0
"26079",2020-05-26,"Desconocido Magallanes","Magallanes y la Antartica",0,0
"26080",2020-05-26,"Desconocido Magallanes y la Antartica",NA,0,0
"26081",2020-05-26,"Desconocido Maule","Maule",0,0
"26082",2020-05-26,"Desconocido Metropolitana","Metropolitana",0,0
"26083",2020-05-26,"Desconocido Nuble","Nuble",0,0
"26084",2020-05-26,"Desconocido O'Higgins",NA,0,0
"26085",2020-05-26,"Desconocido O’Higgins","Del Libertador General Bernardo O’Higgins",0,0
"26086",2020-05-26,"Desconocido Tarapaca","Tarapaca",0,0
"26087",2020-05-26,"Desconocido Valparaiso","Valparaiso",0,0
"26088",2020-05-26,"Diego de Almagro","Atacama",3202,0
"26089",2020-05-26,"Donihue","Del Libertador General Bernardo O’Higgins",6105,2
"26090",2020-05-26,"El Bosque","Metropolitana",13105,38
"26091",2020-05-26,"El Carmen","Nuble",16104,0
"26092",2020-05-26,"El Monte","Metropolitana",13602,9
"26093",2020-05-26,"El Quisco","Valparaiso",5604,5
"26094",2020-05-26,"El Tabo","Valparaiso",5605,5
"26095",2020-05-26,"Empedrado","Maule",7104,0
"26096",2020-05-26,"Ercilla","La Araucania",9204,0
"26097",2020-05-26,"Estacion Central","Metropolitana",13106,41
"26098",2020-05-26,"Florida","Biobio",8104,0
"26099",2020-05-26,"Freire","La Araucania",9105,0
"26100",2020-05-26,"Freirina","Atacama",3303,0
"26101",2020-05-26,"Fresia","Los Lagos",10104,0
"26102",2020-05-26,"Frutillar","Los Lagos",10105,0
"26103",2020-05-26,"Futaleufu","Los Lagos",10402,0
"26104",2020-05-26,"Futrono","Los Rios",14202,0
"26105",2020-05-26,"Galvarino","La Araucania",9106,1
"26106",2020-05-26,"General Lagos","Arica y Parinacota",15202,0
"26107",2020-05-26,"Gorbea","La Araucania",9107,3
"26108",2020-05-26,"Graneros","Del Libertador General Bernardo O’Higgins",6106,2
"26109",2020-05-26,"Guaitecas","Aysen",11203,0
"26110",2020-05-26,"Hijuelas","Valparaiso",5503,3
"26111",2020-05-26,"Hualaihue","Los Lagos",10403,0
"26112",2020-05-26,"Hualane","Maule",7302,1
"26113",2020-05-26,"Hualpen","Biobio",8112,3
"26114",2020-05-26,"Hualqui","Biobio",8105,0
"26115",2020-05-26,"Huara","Tarapaca",1404,0
"26116",2020-05-26,"Huasco","Atacama",3304,0
"26117",2020-05-26,"Huechuraba","Metropolitana",13107,39
"26118",2020-05-26,"Illapel","Coquimbo",4201,0
"26119",2020-05-26,"Independencia","Metropolitana",13108,86
"26120",2020-05-26,"Iquique","Tarapaca",1101,18
"26121",2020-05-26,"Isla de Maipo","Metropolitana",13603,1
"26122",2020-05-26,"Isla de Pascua","Valparaiso",5201,0
"26123",2020-05-26,"Juan Fernandez","Valparaiso",5104,0
"26124",2020-05-26,"La Cisterna","Metropolitana",13109,29
"26125",2020-05-26,"La Cruz","Valparaiso",5504,0
"26126",2020-05-26,"La Estrella","Del Libertador General Bernardo O’Higgins",6202,0
"26127",2020-05-26,"La Florida","Metropolitana",13110,106
"26128",2020-05-26,"La Granja","Metropolitana",13111,45
"26129",2020-05-26,"La Higuera","Coquimbo",4104,0
"26130",2020-05-26,"La Ligua","Valparaiso",5401,6
"26131",2020-05-26,"La Pintana","Metropolitana",13112,70
"26132",2020-05-26,"La Reina","Metropolitana",13113,12
"26133",2020-05-26,"La Serena","Coquimbo",4101,8
"26134",2020-05-26,"La Union","Los Rios",14201,3
"26135",2020-05-26,"Lago Ranco","Los Rios",14203,2
"26136",2020-05-26,"Lago Verde","Aysen",11102,0
"26137",2020-05-26,"Laguna Blanca","Magallanes y la Antartica",12102,0
"26138",2020-05-26,"Laja","Biobio",8304,1
"26139",2020-05-26,"Lampa","Metropolitana",13302,12
"26140",2020-05-26,"Lanco","Los Rios",14103,1
"26141",2020-05-26,"Las Cabras","Del Libertador General Bernardo O’Higgins",6107,0
"26142",2020-05-26,"Las Condes","Metropolitana",13114,72
"26143",2020-05-26,"Lautaro","La Araucania",9108,4
"26144",2020-05-26,"Lebu","Biobio",8201,0
"26145",2020-05-26,"Licanten","Maule",7303,1
"26146",2020-05-26,"Limache","Valparaiso",5802,4
"26147",2020-05-26,"Linares","Maule",7401,6
"26148",2020-05-26,"Litueche","Del Libertador General Bernardo O’Higgins",6203,0
"26149",2020-05-26,"Llaillay","Valparaiso",5703,1
"26150",2020-05-26,"Llanquihue","Los Lagos",10107,0
"26151",2020-05-26,"Lo Barnechea","Metropolitana",13115,16
"26152",2020-05-26,"Lo Espejo","Metropolitana",13116,26
"26153",2020-05-26,"Lo Prado","Metropolitana",13117,30
"26154",2020-05-26,"Lolol","Del Libertador General Bernardo O’Higgins",6304,0
"26155",2020-05-26,"Loncoche","La Araucania",9109,0
"26156",2020-05-26,"Longavi","Maule",7403,4
"26157",2020-05-26,"Lonquimay","La Araucania",9205,1
"26158",2020-05-26,"Los Alamos","Biobio",8206,0
"26159",2020-05-26,"Los Andes","Valparaiso",5301,2
"26160",2020-05-26,"Los Angeles","Biobio",8301,3
"26161",2020-05-26,"Los Lagos","Los Rios",14104,0
"26162",2020-05-26,"Los Muermos","Los Lagos",10106,0
"26163",2020-05-26,"Los Sauces","La Araucania",9206,0
"26164",2020-05-26,"Los Vilos","Coquimbo",4203,0
"26165",2020-05-26,"Lota","Biobio",8106,0
"26166",2020-05-26,"Lumaco","La Araucania",9207,0
"26167",2020-05-26,"Machali","Del Libertador General Bernardo O’Higgins",6108,4
"26168",2020-05-26,"Macul","Metropolitana",13118,40
"26169",2020-05-26,"Mafil","Los Rios",14105,0
"26170",2020-05-26,"Maipu","Metropolitana",13119,94
"26171",2020-05-26,"Malloa","Del Libertador General Bernardo O’Higgins",6109,1
"26172",2020-05-26,"Marchihue","Del Libertador General Bernardo O’Higgins",6204,0
"26173",2020-05-26,"Maria Elena","Antofagasta",2302,2
"26174",2020-05-26,"Maria Pinto","Metropolitana",13504,1
"26175",2020-05-26,"Mariquina","Los Rios",14106,2
"26176",2020-05-26,"Maule","Maule",7105,2
"26177",2020-05-26,"Maullin","Los Lagos",10108,1
"26178",2020-05-26,"Mejillones","Antofagasta",2102,3
"26179",2020-05-26,"Melipeuco","La Araucania",9110,0
"26180",2020-05-26,"Melipilla","Metropolitana",13501,9
"26181",2020-05-26,"Molina","Maule",7304,3
"26182",2020-05-26,"Monte Patria","Coquimbo",4303,0
"26183",2020-05-26,"Mostazal","Del Libertador General Bernardo O’Higgins",6110,3
"26184",2020-05-26,"Mulchen","Biobio",8305,1
"26185",2020-05-26,"Nacimiento","Biobio",8306,1
"26186",2020-05-26,"Nancagua","Del Libertador General Bernardo O’Higgins",6305,2
"26187",2020-05-26,"Natales","Magallanes y la Antartica",12401,4
"26188",2020-05-26,"Navidad","Del Libertador General Bernardo O’Higgins",6205,1
"26189",2020-05-26,"Negrete","Biobio",8307,2
"26190",2020-05-26,"Ninhue","Nuble",16204,0
"26191",2020-05-26,"Niquen","Nuble",16303,2
"26192",2020-05-26,"Nogales","Valparaiso",5506,4
"26193",2020-05-26,"Nueva Imperial","La Araucania",9111,5
"26194",2020-05-26,"Nunoa","Metropolitana",13120,40
"26195",2020-05-26,"OHiggins","Aysen",11302,0
"26196",2020-05-26,"Olivar","Del Libertador General Bernardo O’Higgins",6111,1
"26197",2020-05-26,"Ollague","Antofagasta",2202,0
"26198",2020-05-26,"Olmue","Valparaiso",5803,1
"26199",2020-05-26,"Osorno","Los Lagos",10301,10
"26200",2020-05-26,"Ovalle","Coquimbo",4301,1
"26201",2020-05-26,"Padre Hurtado","Metropolitana",13604,8
"26202",2020-05-26,"Padre Las Casas","La Araucania",9112,6
"26203",2020-05-26,"Paiguano","Coquimbo",4105,0
"26204",2020-05-26,"Paillaco","Los Rios",14107,0
"26205",2020-05-26,"Paine","Metropolitana",13404,7
"26206",2020-05-26,"Palena","Los Lagos",10404,0
"26207",2020-05-26,"Palmilla","Del Libertador General Bernardo O’Higgins",6306,0
"26208",2020-05-26,"Panguipulli","Los Rios",14108,3
"26209",2020-05-26,"Panquehue","Valparaiso",5704,0
"26210",2020-05-26,"Papudo","Valparaiso",5403,0
"26211",2020-05-26,"Paredones","Del Libertador General Bernardo O’Higgins",6206,0
"26212",2020-05-26,"Parral","Maule",7404,0
"26213",2020-05-26,"Pedro Aguirre Cerda","Metropolitana",13121,32
"26214",2020-05-26,"Pelarco","Maule",7106,1
"26215",2020-05-26,"Pelluhue","Maule",7203,1
"26216",2020-05-26,"Pemuco","Nuble",16105,0
"26217",2020-05-26,"Penaflor","Metropolitana",13605,17
"26218",2020-05-26,"Penalolen","Metropolitana",13122,69
"26219",2020-05-26,"Pencahue","Maule",7107,0
"26220",2020-05-26,"Penco","Biobio",8107,0
"26221",2020-05-26,"Peralillo","Del Libertador General Bernardo O’Higgins",6307,1
"26222",2020-05-26,"Perquenco","La Araucania",9113,0
"26223",2020-05-26,"Petorca","Valparaiso",5404,0
"26224",2020-05-26,"Peumo","Del Libertador General Bernardo O’Higgins",6112,0
"26225",2020-05-26,"Pica","Tarapaca",1405,0
"26226",2020-05-26,"Pichidegua","Del Libertador General Bernardo O’Higgins",6113,1
"26227",2020-05-26,"Pichilemu","Del Libertador General Bernardo O’Higgins",6201,2
"26228",2020-05-26,"Pinto","Nuble",16106,0
"26229",2020-05-26,"Pirque","Metropolitana",13202,7
"26230",2020-05-26,"Pitrufquen","La Araucania",9114,0
"26231",2020-05-26,"Placilla","Del Libertador General Bernardo O’Higgins",6308,0
"26232",2020-05-26,"Portezuelo","Nuble",16205,0
"26233",2020-05-26,"Porvenir","Magallanes y la Antartica",12301,0
"26234",2020-05-26,"Pozo Almonte","Tarapaca",1401,0
"26235",2020-05-26,"Primavera","Magallanes y la Antartica",12302,0
"26236",2020-05-26,"Providencia","Metropolitana",13123,26
"26237",2020-05-26,"Puchuncavi","Valparaiso",5105,0
"26238",2020-05-26,"Pucon","La Araucania",9115,0
"26239",2020-05-26,"Pudahuel","Metropolitana",13124,32
"26240",2020-05-26,"Puente Alto","Metropolitana",13201,147
"26241",2020-05-26,"Puerto Montt","Los Lagos",10101,2
"26242",2020-05-26,"Puerto Octay","Los Lagos",10302,1
"26243",2020-05-26,"Puerto Varas","Los Lagos",10109,0
"26244",2020-05-26,"Pumanque","Del Libertador General Bernardo O’Higgins",6309,0
"26245",2020-05-26,"Punitaqui","Coquimbo",4304,2
"26246",2020-05-26,"Punta Arenas","Magallanes y la Antartica",12101,29
"26247",2020-05-26,"Puqueldon","Los Lagos",10206,0
"26248",2020-05-26,"Puren","La Araucania",9208,2
"26249",2020-05-26,"Purranque","Los Lagos",10303,0
"26250",2020-05-26,"Putaendo","Valparaiso",5705,0
"26251",2020-05-26,"Putre","Arica y Parinacota",15201,0
"26252",2020-05-26,"Puyehue","Los Lagos",10304,0
"26253",2020-05-26,"Queilen","Los Lagos",10207,0
"26254",2020-05-26,"Quellon","Los Lagos",10208,1
"26255",2020-05-26,"Quemchi","Los Lagos",10209,0
"26256",2020-05-26,"Quilaco","Biobio",8308,0
"26257",2020-05-26,"Quilicura","Metropolitana",13125,37
"26258",2020-05-26,"Quilleco","Biobio",8309,0
"26259",2020-05-26,"Quillon","Nuble",16107,2
"26260",2020-05-26,"Quillota","Valparaiso",5501,5
"26261",2020-05-26,"Quilpue","Valparaiso",5801,11
"26262",2020-05-26,"Quinchao","Los Lagos",10210,1
"26263",2020-05-26,"Quinta de Tilcoco","Del Libertador General Bernardo O’Higgins",6114,0
"26264",2020-05-26,"Quinta Normal","Metropolitana",13126,30
"26265",2020-05-26,"Quintero","Valparaiso",5107,2
"26266",2020-05-26,"Quirihue","Nuble",16201,1
"26267",2020-05-26,"Rancagua","Del Libertador General Bernardo O’Higgins",6101,9
"26268",2020-05-26,"Ranquil","Nuble",16206,0
"26269",2020-05-26,"Rauco","Maule",7305,0
"26270",2020-05-26,"Recoleta","Metropolitana",13127,80
"26271",2020-05-26,"Renaico","La Araucania",9209,1
"26272",2020-05-26,"Renca","Metropolitana",13128,33
"26273",2020-05-26,"Rengo","Del Libertador General Bernardo O’Higgins",6115,4
"26274",2020-05-26,"Requinoa","Del Libertador General Bernardo O’Higgins",6116,0
